Sample Filename,Language
nyxr2a1m1cd.mp3,Anufo
nyyh15hxwdu.mp3,Shilluk
nyyjrzdqqba.mp3,Kui
nyz50kbufon.mp3,Khmer Northern
nz0qbudo0zs.mp3,Sanuma
nz2bkvopxpn.mp3,Carib
nz2xehnhd3b.mp3,Duri
nz33go4okpl.mp3,Bokyi
nz3f5yjrbpw.mp3,Pokoot
nz3ljapeenm.mp3,Luwo
nz3z4v3qnws.mp3,Tektiteko
nz5y3n42ov3.mp3,Hiligaynon
nz5ypsxbyln.mp3,Nahuatl Highland Puebla
nzaggnj2upu.mp3,Maka
nzbtaiuhdz1.mp3,Mentawai
nzbv0x4yhdd.mp3,Nigerian Pidgin
nzc1bkommhv.mp3,Pijin
nzepnce1iqv.mp3,Avokaya
nzeyl2efh5q.mp3,Palauan
nzf3ocpzog3.mp3,Chayahuita Shawi
nzg2dictzki.mp3,Thai
nzg3a5yjvzi.mp3,Kui
nzgudv0w3nx.mp3,Karakalpak
nzhpqoyd5ig.mp3,Themne
nzif4mcnt3z.mp3,Nigerian Pidgin
nzihdhztdum.mp3,Chayahuita Shawi
nzivdpoznvx.mp3,Madi
nzjgw0tendw.mp3,Eleme
nzjyti4rcjd.mp3,Quechua North Junin
nzkfqhi552o.mp3,Chinantec de Usila
nzksybcsjmm.mp3,Kuman
nzliawztmy2.mp3,Sauria Paharia
nzmja4e51n4.mp3,Ojibwa Northwestern
nzmy3nncxlc.mp3,Quechua Southern Pastaza
nzpbmz0bcci.mp3,Totonac Highland
nzpzgriko5u.mp3,Gamo
nzqmvc4mvc4.mp3,Tektiteko
nzruh0ivjht.mp3,Teso
nzsdsf11ttr.mp3,Chuj Ixtatan
nzshvkkp4gx.mp3,Moro
nzt3aau4qby.mp3,Ilokano
nzt3itzpcq1.mp3,Waimaha
nztlvfyzhsa.mp3,Kui
nzuqe5ux11m.mp3,Kumyk
nzv2551myrs.mp3,Hiligaynon
nzvwgh1e2f2.mp3,Kyrgyz
nzw5404jfyd.mp3,Aymara
nzwxnr1ceje.mp3,Galela
nzxcxxmqc5z.mp3,Nahuatl Northern Puebla
nzxrv4gqe4o.mp3,Albanian Tosk
nzy5e5m2zso.mp3,Tucano
nzyjjvzncku.mp3,Dangaleat
nzzhhx04qjj.mp3,Karakalpak
o00h31mh2ia.mp3,Sebat Bet Gurage_Gurage Chaha
o00nzy2sfji.mp3,Waiwai
o02drcvvbf0.mp3,Parecis
o02mcqvwb1a.mp3,Trio
o03dfaaapcg.mp3,Romanian
o03kehg04kw.mp3,Otomi Mezquital
o03ojfsyswp.mp3,Polish
o03umhhkh02.mp3,Ticuna
o03wybgat2t.mp3,Polish
o04ei1n3xlq.mp3,Wichi Lhamtes Nocten Weenhayek
o04hjhbsuhv.mp3,Qeqchi
o04obspwtat.mp3,Hmong Daw
o05hy2qi43h.mp3,Romani Sinti
o0a1boyzrnl.mp3,Hadiyya
o0a2emfyyxn.mp3,Huli
o0axgqbjaq3.mp3,Nahuatl Guerrero
o0azrs45bhe.mp3,Mongolian Halh
o0b3rgwykkz.mp3,Kok Borok
o0barch1ux1.mp3,Tzeltal Bachajon
o0bdeu1t2ec.mp3,Shilluk
o0bi4oay2it.mp3,Hadiyya
o0c1512ybzr.mp3,Kashinawa
o0cep3bnriy.mp3,Parecis
o0cmdbyqfx4.mp3,Mazahua Central
o0czus1glys.mp3,Karakalpak
o0dda3urqce.mp3,Duala
o0e0o1krrdm.mp3,Kazakh
o0eb3xidyxu.mp3,Awa PNG
o0eiztdtod4.mp3,Pampangan
o0ekymrjbmv.mp3,Tobelo
o0gnqunenjt.mp3,Nahuatl Highland Puebla
o0i5rgv10wa.mp3,Musgu
o0jh4m24vr3.mp3,Konso
o0jxnwl0hsn.mp3,Tzeltal Bachajon
o0k4jzrcike.mp3,Nahuatl Guerrero
o0ks4fvi04f.mp3,Akha
o0kyzojzren.mp3,Dangaleat
o0lfcvjkmhn.mp3,Cakchiquel South Central
o0licra4fp0.mp3,Qeqchi
o0ltpogw34c.mp3,Anufo
o0m5t1mwix0.mp3,Napu
o0nvc4ys4rf.mp3,Themne
o0nwathb0ty.mp3,Malay
o0ob4ys25ke.mp3,Chuj Ixtatan
o0oede3nqeu.mp3,Oromo Eastern
o0otvsqocfk.mp3,Bokyi
o0p5vjbiztz.mp3,ShipiboConibo
o0pd1gb5xlv.mp3,Romanian
o0qbtotpj0y.mp3,Mentawai
o0qsgdi1bw4.mp3,Mentawai
o0qupj0wjux.mp3,Marba_Azumeina
o0qyondn55r.mp3,Pamona_Bahasa Taa
o0rhdsfsfzx.mp3,Anufo
o0rz33ut3jm.mp3,Chinantec de Usila
o0s4fw5t4nt.mp3,Qeqchi
o0slq04gsiv.mp3,Thai
o0ti0sytred.mp3,Quechua Eastern
o0uepfztoxf.mp3,Bekwarra
o0uizvwafvk.mp3,Pokoot
o0urrnbrzet.mp3,Ticuna
o0v1zcmbvl0.mp3,Belize Kriol English
o0vc3jujbyo.mp3,Alangan
o0vxavgxidi.mp3,Tzeltal Bachajon
o0vz0sestoa.mp3,Bekwarra
o0xk5ud3flf.mp3,Dutch
o0xqff3kazy.mp3,Hindi
o0y1hfza52s.mp3,Kera
o0yakkehuvf.mp3,Carib
o0yunckagr3.mp3,Adiokrou
o0yw2xq1vbm.mp3,Khmer Northern
o0z0yzcwtut.mp3,Awa PNG
o10ptmolx1a.mp3,Azerbaijani North
o10rguz5rr5.mp3,Arabic Egyptian Spoken
o10vuv1so53.mp3,Aguaruna Awajun
o10y5l14wy5.mp3,KalmykOirat
o10ynhyn0su.mp3,Romani Sinti
o114pwrfu2v.mp3,Ipili
o114z5irgs2.mp3,Eleme
o11sxrbdakg.mp3,Koorete
o12cfriaqr4.mp3,Palaung Ruching
o12dfgwbmgi.mp3,Waiwai
o12fzukwzqi.mp3,Sanuma
o12t23gokk2.mp3,Bhojpuri
o12t3dvq5pg.mp3,Murle
o12v1zbbefm.mp3,Malagasy Plateau
o12wrk4sbiy.mp3,Teribe
o12xen2l531.mp3,Tuva
o135rpeusdy.mp3,Pijin
o13eciyuhv4.mp3,Quechua Southern Conchucos Ancash
o13jckyvzzl.mp3,Waiwai
o140g1bwhcw.mp3,Paez
o14sfsfw2o4.mp3,Cakchiquel South Central
o14uc2dvcds.mp3,Lampung Api
o15btyh23h3.mp3,Munukutuba
o1adcrvutr2.mp3,Bora
o1arlunk3fc.mp3,Parecis
o1byhe3zpi4.mp3,Anufo
o1ccgqy3ali.mp3,Bench
o1clrtdmchu.mp3,Carib
o1cofkyl5xo.mp3,Chipaya
o1czeuuv2lj.mp3,Guayabero
o1dr3srcyi4.mp3,Khmer Northern
o1dtnlocjyt.mp3,Tepehua Pisaflores
o1dwb03fjom.mp3,Nahuatl Northern Puebla
o1edsb2joxo.mp3,Huave de San Mateo del Mar
o1eh5fzwb3m.mp3,CandoshiShapra
o1f44yzyck3.mp3,Ixil Nebaj
o1fq1wqxzzb.mp3,Karamojong
o1ghi5auztj.mp3,Tol
o1gkmnh2vsa.mp3,Tzeltal Bachajon
o1gldoo452w.mp3,Samoan
o1gsuzfqghf.mp3,Ixil Nebaj
o1gwti2xpvw.mp3,Tucano
o1hfg0tstd4.mp3,Tepehua Tlachichilco
o1hoswhvmcb.mp3,Zapotec Sierra de Juarez
o1hvrgm2w3a.mp3,Teribe
o1ielbk305i.mp3,Albanian Tosk
o1j2p4ocapr.mp3,Biate
o1j554yv0sa.mp3,Galela
o1jf1g4w3aa.mp3,Dinka Northeastern
o1jwsaopkyq.mp3,Lampung Api
o1kcb34ynok.mp3,CandoshiShapra
o1keaikavvo.mp3,Wichi Lhamtes Nocten Weenhayek
o1l2ltxgagv.mp3,Konso
o1lfkq3nwgr.mp3,Ixil Nebaj
o1lgt20iqbf.mp3,Kui
o1lrm10e31g.mp3,Korean North
o1m4d2qhd01.mp3,Duri
o1nqr3tj4rt.mp3,Kumyk
o1o53rl2tv3.mp3,Kui
o1pablcn1me.mp3,Quechua Southern Pastaza
o1pfczsym1d.mp3,Awadhi
o1r3rcokf5h.mp3,Ese Ejja
o1rcjtbpkzi.mp3,Chayahuita Shawi
o1rnoxcppau.mp3,Alangan
o1rpjsv0mmn.mp3,Chamacoco
o1rqnhyambq.mp3,Moro
o1s0d2sncq5.mp3,Tepehua Tlachichilco
o1sa2m4llf4.mp3,Chuj Ixtatan
o1srppxzuby.mp3,Musgu
o1thucy5kn3.mp3,Chamacoco
o1tsmtq5fvj.mp3,Quechua Eastern
o1ues4f3eyg.mp3,Aguaruna Awajun
o1vo5o1f2ua.mp3,Biate
o1vuxglf0ts.mp3,CandoshiShapra
o1wapjkmqsr.mp3,Themne
o1whpbtfdyk.mp3,Duri
o1wxk02vmv3.mp3,Yawa
o1xkebkemh1.mp3,Malagasy Plateau
o1xpj3m5hcs.mp3,Ixil Nebaj
o1ywioe5cml.mp3,Patamona
o1z34gyuzkr.mp3,Arabic Egyptian Spoken
o1zfecpy4r1.mp3,Bench
o1zijymnunb.mp3,Tucano
o21x4atmyo2.mp3,Murle
o22cmhnmdvp.mp3,Kannada
o22lerjoowm.mp3,Romani Sinti
o22qaa0kxif.mp3,Tepehua Pisaflores
o22vgzpvz5b.mp3,Kyrgyz
o23rvvgylwf.mp3,Oromo Eastern
o23szxfx30z.mp3,Quechua Southern Pastaza
o25levmw1hz.mp3,Bokyi
o25mditg0vy.mp3,Kazakh
o25to5qgnkz.mp3,Dan East
o25yuh2p0bb.mp3,Dutch
o2a1cbilwlo.mp3,Galela
o2ajkid20sg.mp3,Teribe
o2b40b5vopi.mp3,Biate
o2be4pd1zka.mp3,Maka
o2bxwgqcqny.mp3,Themne
o2cl5ywictu.mp3,Eleme
o2ctbou55dc.mp3,Bench
o2d0c15ajyi.mp3,Musgu
o2du5ue55lv.mp3,Peve
o2esnejilev.mp3,CandoshiShapra
o2fgxiznxko.mp3,Hindi
o2fiwsophbl.mp3,Malagasy Plateau
o2flln3gbdo.mp3,Bekwarra
o2g2fj144vv.mp3,Wichi Lhamtes Nocten Weenhayek
o2h25hqo404.mp3,Akha
o2hhhnbma5f.mp3,Dinka Northeastern
o2hhwjquz4m.mp3,Arabic Egyptian Spoken
o2hpaoolyvf.mp3,Pijin
o2iy40mznvx.mp3,Chipaya
o2jnkhhkqlo.mp3,Dangaleat
o2jtkehsuyo.mp3,Ixil Nebaj
o2kugej20tb.mp3,Munukutuba
o2l0qbzd2wp.mp3,Sauria Paharia
o2l2dmj1dbu.mp3,Mixtec Ayutla
o2lt03iuqvj.mp3,Pamona_Bahasa Taa
o2ndw3t2x0c.mp3,Madi
o2o3awa1cyd.mp3,Kumyk
o2p5l53fbd4.mp3,Mazahua Central
o2phvp40sf2.mp3,Jur Modo
o2q3bgh21ts.mp3,Arabic Sudanese Spoken
o2r01ddcqs0.mp3,Nahuatl Northern Puebla
o2r0sbu5zzd.mp3,Malay
o2rgf1njnhf.mp3,Mundari
o2rhhk22ccl.mp3,Chipaya
o2rl350hkk1.mp3,Samoan
o2rwuupyy3u.mp3,Totonac Highland
o2sfpd1sqro.mp3,Aguaruna Awajun
o2soas2amwg.mp3,Kannada
o2sxvrfmji2.mp3,Tuva
o2syb4y4thz.mp3,Khasi
o2u54a3ghea.mp3,Arabic Sudanese Spoken
o2vam5vm4fr.mp3,Akoose
o2vdbm5r1ms.mp3,Lampung Api
o2vj2pohv4w.mp3,Adiokrou
o2vm4up220z.mp3,Chayahuita Shawi
o2wndpwvhzq.mp3,Bokyi
o2wr0desl5d.mp3,Quechua Southern Pastaza
o2x0cjrr5g3.mp3,Dan East
o2xqhkjmh1l.mp3,Bokyi
o2xrtwk2fap.mp3,Quechua MargosYarowilcaLauricocha
o2zadbca1lg.mp3,Malay
o302q2la2xy.mp3,Waimaha
o304tz5gjce.mp3,Tamasheq
o31arl2u2s5.mp3,Parecis
o31gscnecpk.mp3,Sauria Paharia
o31vj5wnq42.mp3,Chayahuita Shawi
o32i30kvo2b.mp3,Palauan
o331pkd4rsm.mp3,Zapotec Isthmus
o334bebfauo.mp3,Sebat Bet Gurage_Gurage Chaha
o33ewcqwwbi.mp3,Pokoot
o33kpkhofwr.mp3,Chuj Ixtatan
o34fstb0llk.mp3,Quechua Eastern
o34oupysj1q.mp3,Jur Modo
o3a3qjfbg55.mp3,Akha
o3aaknljyjm.mp3,Paez
o3amvnvgkny.mp3,Pamona_Bahasa Taa
o3asf0yi0bb.mp3,Aruamu
o3axph2551p.mp3,Bora
o3bl51sunpy.mp3,ShipiboConibo
o3bqbcowrst.mp3,Lobi
o3ddaf5hfif.mp3,Tzeltal Bachajon
o3dgytnm5wp.mp3,Sebat Bet Gurage_Gurage Chaha
o3e2ej2gnlf.mp3,Hindi
o3e5egkul5l.mp3,Duala
o3ed0a0xbuw.mp3,Tamasheq
o3f0bmydz1h.mp3,Terena
o3flfxy0jl5.mp3,Quechua MargosYarowilcaLauricocha
o3flrjz1rtb.mp3,Ashaninca
o3gahgwxxhs.mp3,Quechua Eastern
o3h0ij30iko.mp3,Tobelo
o3hxkdkcbda.mp3,Korean South
o3ieflvkdgt.mp3,Qeqchi
o3iva505bmg.mp3,Duala
o3jb4pa5urd.mp3,Marba_Azumeina
o3jlnebvrup.mp3,Waimaha
o3jnkmdlynk.mp3,Malagasy Plateau
o3l51p4n2m0.mp3,Quechua Southern Pastaza
o3lkabyxgci.mp3,Patamona
o3lntmjahlv.mp3,Trio
o3lrdpml3ts.mp3,Palaung Ruching
o3mbel5uyui.mp3,Ojibwa Northwestern
o3mmf4w35zf.mp3,Mongondow
o3mzh4xqxcc.mp3,Avokaya
o3nsnm10aaw.mp3,Kiche Cunen
o3nvdknnb3i.mp3,Terena
o3obqusxdbe.mp3,Maka
o3paxzupx0h.mp3,Korean North
o3q2ohztxdu.mp3,Hmong Daw
o3qvxh4topp.mp3,Paumari
o3qz5obkbls.mp3,Chuj Ixtatan
o3r23rmfqm2.mp3,Konso
o3rdhzoipqc.mp3,Mongolian Halh
o3rf2tifbtq.mp3,Chipaya
o3rkjxul2j5.mp3,Kuman
o3rwncutx4n.mp3,Carib
o3rydegdum3.mp3,Munukutuba
o3ryoe2o0wv.mp3,Otomi Mezquital
o3swgwmamar.mp3,Palaung Ruching
o3swzayasql.mp3,Vai
o3tsugtoqxf.mp3,Paumari
o3uw5mribm5.mp3,Mundari
o3uxejfngap.mp3,Dangaleat
o3v3jrznnii.mp3,Bekwarra
o3vdv0tr1vk.mp3,Peve
o3vjscyyozy.mp3,Ese Ejja
o3vuijvfvkv.mp3,Mongondow
o3whepcao5r.mp3,Karamojong
o3wqcwctxfw.mp3,Bhojpuri
o3xilyiex5b.mp3,Awadhi
o3ycfia1evt.mp3,Tuva
o3ytbrjzswk.mp3,Sasak
o3yutevwujd.mp3,Lobi
o3zh4zrs5sp.mp3,Mixtec Ayutla
o3zry2vpbkr.mp3,Karakalpak
o3zywsaeb2v.mp3,Azerbaijani North
o3zzqipcotr.mp3,Teso
o40ddc0m0b1.mp3,Dinka Northeastern
o414lb2o3up.mp3,Kui
o42hrmyyt0c.mp3,Quechua North Junin
o42n1yefgmz.mp3,Korean South
o43p4gi1q5z.mp3,Sanuma
o43ql0koqmp.mp3,Khmer Northern
o44gry5rvw0.mp3,Paumari
o44ukawnypz.mp3,Nahuatl Highland Puebla
o44xk4he1yj.mp3,Belize Kriol English
o45acen0ues.mp3,Aymara
o4asopnm13g.mp3,Shilluk
o4bu04ijq35.mp3,Chayahuita Shawi
o4ckgxthzm2.mp3,Morisyen
o4d0wong5sh.mp3,Dutch
o4fb1vrui0e.mp3,Yali Angguruk
o4fbplpkpeu.mp3,Dangaleat
o4fm2ctke3h.mp3,Bench
o4fwvxfafm4.mp3,Napu
o4g0zkw2aw4.mp3,Mazahua Central
o4gb1blpzrq.mp3,Tol
o4gghik4y3r.mp3,Luwo
o4hfhvleyhz.mp3,Dangaleat
o4i5h33dydy.mp3,Waimaha
o4jsachrju3.mp3,Mentawai
o4ke1p4zsvv.mp3,Tamasheq
o4kguy2q2oe.mp3,Ipili
o4kkmoqgej3.mp3,Duala
o4lyoefxn33.mp3,Dinka Northeastern
o4nfibygf3o.mp3,Kok Borok
o4ngwdkoooc.mp3,Carib
o4oq0njkxw0.mp3,Lampung Api
o4ou2scxd1j.mp3,Bokyi
o4pep2wbxqm.mp3,Aymara
o4pgahw4brs.mp3,Parecis
o4pulb01oqk.mp3,Gamo
o4qdtcg0zls.mp3,Shilluk
o4r2ols1r1j.mp3,Palauan
o4rphn0fhcx.mp3,Bru Eastern
o4svgdzstmm.mp3,Nigerian Pidgin
o4uew5ax33k.mp3,Thai
o4ug0izpkdc.mp3,Javanese
o4ulx0cbp53.mp3,Huambisa
o4vaxpf2nkr.mp3,Mongolian Halh
o4vlpir5k0q.mp3,Dutch
o4wd3wnvrai.mp3,Naga Ao
o4wkws5qi55.mp3,Yawa
o4wryo14gox.mp3,Ilokano
o4xhdz5xrkq.mp3,Munukutuba
o4xo1yk50sn.mp3,Lao
o4y4ewftldw.mp3,Guahibo
o4y4wsslilg.mp3,Ojibwa Northwestern
o4yiklp235r.mp3,Duri
o4ymmjqowju.mp3,Trio
o4ymnpkutm2.mp3,Yali Angguruk
o4z0jqbig33.mp3,Koorete
o4zk312ehya.mp3,Kannada
o50bd45h3th.mp3,Qeqchi
o50xql5jbse.mp3,Sango
o51lxqlzv2c.mp3,Luwo
o53cwuush3p.mp3,Belize Kriol English
o53dheshclh.mp3,Ticuna
o5424rkkhrf.mp3,Qeqchi
o55ejiskeal.mp3,Hindi
o55oboq054c.mp3,Bora
o55phrmcsww.mp3,Musgu
o55qjbh1cny.mp3,Kazakh
o5a5saue0dw.mp3,Maka
o5al4u3q1wo.mp3,Terena
o5aou5clt5s.mp3,Vietnamese
o5azwb3xbzd.mp3,Sango
o5bcchwiz5q.mp3,Quechua MargosYarowilcaLauricocha
o5clrbvg142.mp3,Shilluk
o5csjdxmr2u.mp3,Bhojpuri
o5curq52lja.mp3,Paumari
o5cyrvr4yh2.mp3,Galela
o5cywxb1d1v.mp3,Ojibwa Northwestern
o5erim0sflf.mp3,Karamojong
o5fbae14sex.mp3,Tepehua Tlachichilco
o5fenvc45wb.mp3,Hindi
o5fyjcgsasp.mp3,Awadhi
o5ghopytwtf.mp3,Musgu
o5hdw4bt302.mp3,Khasi
o5ifavpqyw4.mp3,Waimaha
o5igmmhlirc.mp3,Palauan
o5j34g24ugh.mp3,Dutch
o5jcvy5j5hu.mp3,Themne
o5juquckf02.mp3,Qeqchi
o5khai03y0q.mp3,Dinka Northeastern
o5ku1uvu4ys.mp3,Lampung Api
o5l4jntzaif.mp3,Mazahua Central
o5lbugb0kjr.mp3,Aymara
o5lucpjidlm.mp3,Nahuatl Northern Puebla
o5lzungbdqa.mp3,Dan East
o5mvrwp31tq.mp3,Kalabari
o5mxvvx3vpu.mp3,Duala
o5nbh5oy12r.mp3,Tzeltal Bachajon
o5o3hy1qz2b.mp3,Dangaleat
o5phrumani2.mp3,MofuGudur
o5prm3g2lpd.mp3,Quechua MargosYarowilcaLauricocha
o5pzicosw0c.mp3,Trio
o5q0khkvm4g.mp3,Belize Kriol English
o5rlmgmncqu.mp3,Hmong Daw
o5rtutmryg2.mp3,Bench
o5rvroipb03.mp3,Wichi Lhamtes Nocten Weenhayek
o5sqauw5mwv.mp3,Mundari
o5trefo5eb4.mp3,Trio
o5uj2do4aza.mp3,Nahuatl Guerrero
o5ulfveukjn.mp3,Polish
o5urw5aypmk.mp3,Eleme
o5vhe4pp5f2.mp3,Jola Kasa
o5woaqpllfm.mp3,Chayahuita Shawi
o5wu0owom1x.mp3,Trio
o5wue1mx30n.mp3,Malagasy Plateau
o5wybhkrn2m.mp3,Bhojpuri
o5x0kauyhq1.mp3,Quechua Southern Pastaza
o5zm1qikhag.mp3,Aymara
oa011or54qn.mp3,Aruamu
oa0ki1oy3du.mp3,Awa PNG
oa0zaosodj0.mp3,Waimaha
oa1bsz3bvhc.mp3,Ixil Nebaj
oa1psef0dq4.mp3,KalmykOirat
oa2bmiyg3x0.mp3,Quechua MargosYarowilcaLauricocha
oa3jcg1mbhi.mp3,Tepehua Tlachichilco
oa3rq0ad22e.mp3,Kazakh
oa3tf2yko1l.mp3,Kazakh
oa3zia4anmk.mp3,Zapotec Sierra de Juarez
oa434hqj35v.mp3,Chayahuita Shawi
oa5r1ntt20v.mp3,Qeqchi
oaa11gioeks.mp3,Kok Borok
oaaierichc5.mp3,Ipili
oaatm4ee1j0.mp3,Dangaleat
oaauzriyydx.mp3,Arabic Egyptian Spoken
oab4o5meaqu.mp3,Mundari
oabepqtaru4.mp3,Belize Kriol English
oabfam1pb15.mp3,Ashaninca
oabt0hxejbw.mp3,Arabic Sudanese Spoken
oacmm2dxmaf.mp3,Kok Borok
oacmwz3twgx.mp3,Kolami Northwestern
oacxmlfxawm.mp3,Mentawai
oacyxbnh4jv.mp3,Kilivila Kiriwina
oadgvdhvptj.mp3,Alladian
oadmmv4r1xa.mp3,Kashinawa
oae45rch5ea.mp3,Dinka Northeastern
oaer1heu4v1.mp3,Guayabero
oaf11n1jmmn.mp3,Kolami Northwestern
oaf3lrsyuxg.mp3,Totonac Highland
oafvcvx2c5v.mp3,Guayabero
oagbirwpklu.mp3,Cofan
oagiezvsdqg.mp3,Arabic Sudanese Spoken
oahruy1pk5e.mp3,Cofan
oahtfdr5x4b.mp3,Shilluk
oajtn5mt0nf.mp3,Kilivila Kiriwina
oakfvtydn5j.mp3,Altai Southern
oamqhvyxa2c.mp3,Pampangan
oamv2gl2i32.mp3,Jur Modo
oanou00x5sr.mp3,Chuj Ixtatan
oanpldyqhkh.mp3,Bicolano Central
oanvb30e0va.mp3,Avokaya
oao3ofjrmcn.mp3,Murle
oaoedv1garn.mp3,Kannada
oap2liv3gov.mp3,Carib
oapnljklseg.mp3,Bench
oapzqofzvcj.mp3,Hmong Daw
oaq22ow2b0t.mp3,Karamojong
oaqes2hdrb2.mp3,Hmong Daw
oaqfeefyswf.mp3,Pampangan
oaqlwhni0ak.mp3,Themne
oaqmjn04xiu.mp3,Bora
oaqo2wkqajm.mp3,Lobi
oarottkewrl.mp3,Ilokano
oarvr2dfugh.mp3,Sebat Bet Gurage_Gurage Chaha
oaswd0s25b3.mp3,Guayabero
oau3ixi4hat.mp3,Albanian Tosk
oaulcniupt5.mp3,Maka
oauxmoylmji.mp3,Chayahuita Shawi
oavreeuc0hx.mp3,Konso
oavrkdo00c3.mp3,ShipiboConibo
oaw35kn14dk.mp3,Waimaha
oawg1cwio0h.mp3,Thai
oawunbgztlb.mp3,Themne
oax5cf5vplw.mp3,Hindi
oaxiqgzyyw0.mp3,Cofan
oaycnttydoc.mp3,Alangan
oayqj5eqbjd.mp3,Totonac Highland
oazchc33rbk.mp3,Teso
oazhbfp0slu.mp3,Morisyen
oazium11iq4.mp3,Parecis
oaznhgtl1jb.mp3,Mazahua Central
oazv1iymwec.mp3,Hmong Daw
ob0mcfdr4ot.mp3,Tzeltal Bachajon
ob10swqxzg0.mp3,Duri
ob11jsy1x3x.mp3,Yawa
ob1tqsmnrvx.mp3,Carib
ob2ewn54lhr.mp3,Bekwarra
ob34dj2moip.mp3,Hadiyya
ob44sf4vdtu.mp3,Mentawai
ob4qbcjeuus.mp3,Mazahua Central
ob55z5hmc1g.mp3,Munukutuba
ob5b3pidohu.mp3,Kazakh
obaahdhizem.mp3,Cakchiquel South Central
obagf0hzowm.mp3,Korean North
obap3jfmoi1.mp3,Wichi Lhamtes Nocten Weenhayek
obaqslt5uls.mp3,Tepehua Pisaflores
obasrbpdc3p.mp3,Alangan
obbuxmggv5q.mp3,Galela
obbw1oqoyyx.mp3,Dangaleat
obbyrd20gbe.mp3,Arabic Sudanese Spoken
obcbj33onxj.mp3,Patamona
obcezju4vkn.mp3,Pampangan
obcvsnmr11m.mp3,Nigerian Pidgin
obe3z3tu32o.mp3,Eleme
obe4bizf20y.mp3,Terena
obfiw3qgg3q.mp3,Aruamu
obghwx3fe40.mp3,Adiokrou
obgvwau2vj1.mp3,Duala
obgzd2mgnej.mp3,Moro
obiby1wali2.mp3,Tucano
obiexlaocpv.mp3,Arabic Sudanese Spoken
obiunnphnyy.mp3,Guahibo
obkbaz23ad4.mp3,Bora
obkiws2t22o.mp3,Paumari
obkw5nrhjlr.mp3,Khasi
obldswjygby.mp3,Ixil Nebaj
oblhfeki0go.mp3,Aymara
obm4v1mbviu.mp3,Albanian Tosk
obma3dewapb.mp3,Sasak
obmalhcwiso.mp3,Huave de San Mateo del Mar
obmcyggworp.mp3,Arabic
obmzxbnfd2o.mp3,Ixil Nebaj
obndlborrua.mp3,Azerbaijani North
obntoihwrjv.mp3,Tamasheq
obobcckrixe.mp3,Otomi Mezquital
obptxqg0bj3.mp3,Sauria Paharia
obq4fxpbtw3.mp3,Akha
obrkx5sgrvw.mp3,Sauria Paharia
obsj3aseqjh.mp3,Aymara
obszj5hoscn.mp3,Paumari
obt0y0yeswe.mp3,Waimaha
obtaxtw3lxy.mp3,CandoshiShapra
obudlphbexp.mp3,Mixtec Ayutla
obuf2ydoery.mp3,Khmer Northern
obuukkpp1ji.mp3,Shuar
obv0xitteyj.mp3,Mixtec Ayutla
obv4ro5rnfl.mp3,Avokaya
obvk3ui01ky.mp3,Kui
obwbjplnghk.mp3,Garhwali
obwro51fnwp.mp3,Jola Kasa
obxooq4wukc.mp3,Sauria Paharia
obxt3g4ba3t.mp3,Quechua North Junin
oby3evxvkch.mp3,Bhojpuri
obymsuqwdx2.mp3,Kalabari
obyqd2jq3rd.mp3,Qeqchi
obz1bgea250.mp3,Naga Ao
obziziowlku.mp3,Ese Ejja
obzkyvfetdo.mp3,Ese Ejja
oc03oyik0fz.mp3,Guayabero
oc0amanract.mp3,Palaung Ruching
oc0wn3qowpo.mp3,Yawa
oc1afpgmrf3.mp3,Shuar
oc1iacbxzqe.mp3,Dutch
oc1ymbyqkrp.mp3,Kok Borok
oc2ictvq5dh.mp3,Bora
oc2m1smznqq.mp3,Waimaha
oc3clhxgpis.mp3,Adiokrou
oc3gwsoc5q3.mp3,Vietnamese
oc3hcd3kwuz.mp3,Otomi Mezquital
oc3nwmgjdn3.mp3,Khmer Northern
oc4ihnzjfqd.mp3,Bench
oc4voe211sw.mp3,Waiwai
oc5f1iupknz.mp3,Kannada
oc5fcry5prq.mp3,Dutch
ocajp3doeig.mp3,Sanuma
ocasdqgbde4.mp3,Bokyi
ocat3lxkufe.mp3,Morisyen
ocblnv3uidb.mp3,Peve
ocbnxcis3gy.mp3,Arabic Egyptian Spoken
occacxltr4u.mp3,Paumari
occi2t25fvu.mp3,Cakchiquel South Central
occktcsjunu.mp3,Waimaha
occofdykre5.mp3,Akoose
occzdh0usfu.mp3,Tuva
ocd5m40kotr.mp3,Arabic
oce4gkr1fbl.mp3,Huave de San Mateo del Mar
ocexf0sfc5d.mp3,Guahibo
ocfwk3u2nci.mp3,Yali Angguruk
ocg3kkczvuc.mp3,Vai
ochqd4iamcv.mp3,Konso
oci1l2niias.mp3,Biate
ockuoqqswmz.mp3,Mongondow
oclk1szamhe.mp3,Akha
ocmjnkk5iug.mp3,Kiche Cunen
ocmk2s5izmo.mp3,Napu
oco2ks3sgtz.mp3,Ignaciano
ocp3zux1ukt.mp3,Cakchiquel South Central
ocp4btogkxv.mp3,Mixtec Ayutla
ocpkqlwxcgo.mp3,Yawa
ocpvo2j2sx4.mp3,Musgu
ocqtnicwz45.mp3,Nigerian Pidgin
ocrzz1o3ct1.mp3,Quechua MargosYarowilcaLauricocha
ocs2bo54uki.mp3,Kolami Northwestern
ocstpgcizpz.mp3,Ignaciano
octowapfztl.mp3,Bru Eastern
octqetoezh1.mp3,Guahibo
